aX,aY,aZ,gX,gY,gZ
-0.024,-0.021,1.001,0.793,0.854,-0.183
-0.024,-0.021,1.001,0.671,0.854,-0.122
-0.024,-0.021,1.001,0.732,0.977,-0.061
-0.025,-0.022,1.002,0.732,0.793,-0.061
-0.025,-0.022,1.002,0.671,0.671,-0.122
-0.025,-0.021,1.001,0.977,0.732,0.122
-0.026,-0.025,1.002,1.038,0.793,-0.122
-0.027,-0.021,1.002,0.793,0.977,-0.305
-0.074,-0.043,1.007,1.038,0.977,-0.366
0.091,0.050,0.998,1.587,0.854,-1.160
-0.018,-0.018,1.003,1.465,0.916,-1.282
-0.066,-0.042,1.003,0.427,1.038,-0.366
-0.019,-0.034,1.001,0.488,0.977,-0.916
-0.053,-0.087,1.006,-0.122,0.977,-1.343
-0.006,-0.048,1.003,-0.061,1.221,-3.296
-0.074,-0.115,1.020,2.136,0.854,-5.676
-0.107,-0.680,1.116,3.601,0.366,-16.541
-0.053,-0.214,0.958,-3.845,2.075,-43.335
-0.045,-0.114,1.021,7.080,0.732,-59.937
-0.152,0.015,1.046,5.493,0.793,-55.298
-0.259,0.075,1.049,10.315,-0.854,-43.152
-0.238,0.090,1.064,16.602,-2.014,-32.654
-0.160,0.051,1.162,22.095,-1.465,-23.010
-0.085,0.037,1.200,22.705,-4.883,-15.686
-0.099,0.054,1.167,15.747,-11.353,-10.071
-0.156,0.065,1.099,8.789,-17.578,-5.859

-1.647,0.668,0.980,-2.808,2.136,-18.799
-0.130,0.058,0.997,3.052,0.183,-7.263
-0.021,-0.025,1.012,2.625,0.122,-0.305
-0.021,-0.025,1.005,1.892,0.549,0.183
-0.024,-0.021,1.011,1.038,0.916,0.061
-0.024,-0.015,0.999,0.549,0.977,-0.244
-0.027,-0.015,0.995,0.366,0.977,-0.305
-0.031,-0.015,1.001,0.549,0.916,-0.305
-0.033,-0.019,1.010,0.854,1.160,-0.244
-0.033,-0.021,1.001,0.793,0.916,-0.183
-0.031,-0.025,0.999,0.916,0.916,-0.061
-0.030,-0.025,1.001,1.099,0.793,-0.244
-0.026,-0.026,1.006,1.099,0.916,-0.122
-0.024,-0.026,1.003,1.343,0.916,-0.061
-0.020,-0.026,1.001,1.648,1.038,-0.122
-0.018,-0.025,0.998,1.648,0.854,-0.122
-0.017,-0.025,1.001,1.648,0.793,-0.061
-0.017,-0.025,1.006,1.526,0.671,0.061
-0.017,-0.027,1.003,1.465,0.671,0.061
-0.017,-0.026,1.000,1.404,0.793,-0.061
-0.026,-0.338,1.040,1.953,0.610,-1.099
-0.030,0.172,0.967,6.897,0.061,-5.432
-0.027,-0.006,1.001,2.441,0.671,-1.587
-0.028,-0.020,1.005,1.038,0.793,-0.244
-0.030,-0.021,1.001,1.221,0.671,-0.366
-0.029,-0.024,1.001,1.343,0.732,-0.366
-0.028,-0.026,1.001,1.343,0.671,-0.244
-0.025,-0.031,1.001,1.099,0.732,-0.244
-0.023,-0.031,1.001,1.038,0.549,-0.183
-0.023,-0.028,1.001,0.793,0.793,-0.244
-0.025,-0.025,1.001,0.854,0.854,-0.183
-0.028,-0.022,1.002,0.916,0.854,-0.244
-0.033,-0.020,1.005,0.916,0.793,-0.244
-0.037,-0.018,1.001,0.916,0.793,-0.122
-0.039,-0.019,1.000,0.671,0.671,-0.061
-0.041,-0.020,1.001,0.671,0.488,0.122
-0.038,-0.023,1.004,0.427,0.732,0.061
-0.034,-0.026,1.002,0.488,0.671,0.061
-0.029,-0.028,1.003,0.488,0.732,0.000
-0.024,-0.029,1.001,0.671,0.916,-0.061
-0.019,-0.029,1.001,0.488,0.671,0.000
-0.014,-0.030,1.002,0.488,0.671,-0.183
-0.008,-0.030,1.001,0.488,0.732,-0.122
-0.005,-0.028,1.002,0.427,0.793,-0.183
-0.004,-0.028,1.002,0.305,0.854,-0.366
-0.011,-0.024,1.002,0.427,0.916,-0.244
-0.012,-0.020,1.001,0.183,0.732,-0.122
0.012,-0.036,1.002,-0.244,0.916,0.305
-0.011,-0.024,1.001,0.305,0.732,-0.183
-0.025,-0.014,1.001,0.427,0.732,-0.244
-0.010,-0.024,1.001,0.183,0.854,-0.122
-0.017,-0.022,1.001,0.122,0.916,0.000
-0.030,-0.013,1.004,0.000,0.854,-0.183
-0.017,-0.027,1.002,0.000,0.732,0.000
-0.035,-0.017,1.003,0.061,0.732,-0.061
-0.045,-0.012,1.001,0.305,0.916,0.061
-0.045,-0.019,1.003,0.244,0.916,0.244
-0.046,-0.026,1.002,0.366,0.977,0.549
-0.052,-0.025,1.003,0.244,0.916,0.427
-0.050,-0.028,1.003,0.183,0.671,0.366
-0.049,-0.026,1.001,0.427,0.671,0.305
-0.046,-0.023,1.001,0.610,0.610,0.000
-0.043,-0.021,1.001,0.977,0.549,-0.061
-0.037,-0.037,1.005,1.038,0.549,0.122
-0.031,-0.019,1.001,0.244,0.793,-0.061
-0.025,-0.018,1.003,0.793,0.793,-0.061
-0.018,-0.019,1.002,0.793,0.671,0.000
-0.014,-0.021,1.000,0.793,0.549,0.061
-0.009,-0.023,1.002,0.854,0.488,0.061
-0.005,-0.023,1.001,0.854,0.732,-0.061
-0.003,-0.025,1.001,0.854,0.549,0.000
-0.000,-0.026,1.001,0.671,0.549,0.000
0.001,-0.027,1.003,0.610,0.732,-0.122
0.003,-0.029,1.001,0.427,0.671,-0.122
0.004,-0.026,1.001,0.305,0.610,-0.183
0.003,-0.024,1.000,0.427,0.854,-0.061
0.003,-0.021,1.001,0.366,0.732,-0.183
-0.000,-0.016,1.001,0.427,0.671,-0.427
-0.010,-0.013,1.001,0.549,0.854,-0.427
-0.024,-0.011,1.001,0.610,0.916,-0.305
-0.040,-0.012,1.003,0.549,0.977,-0.305
-0.052,-0.017,1.001,0.671,0.916,-0.122
-0.063,-0.024,1.006,0.549,0.671,-0.122
-0.067,-0.029,1.002,0.305,0.610,-0.061
-0.067,-0.035,1.001,0.366,0.610,0.000
-0.060,-0.028,1.002,0.549,0.671,0.061
-0.052,-0.025,1.005,0.366,0.488,0.366
-0.042,-0.025,1.003,0.427,0.488,0.549
-0.031,-0.026,1.003,0.427,0.610,0.366
-0.019,-0.017,1.001,0.488,0.671,0.061
-0.010,-0.019,1.001,0.610,0.610,0.061
-0.001,-0.015,1.003,0.732,0.610,0.000
0.003,-0.021,1.004,1.465,0.610,-0.061
0.009,-0.013,0.998,1.343,0.732,0.000
0.003,-0.028,1.001,1.343,0.793,-0.122
-0.002,-0.025,1.002,1.282,0.854,-0.305
-0.010,-0.057,1.002,1.160,0.854,-0.244
-0.026,-0.087,1.005,1.038,0.854,-1.221
-0.024,-0.033,1.003,0.977,0.854,-3.235
-0.033,-0.001,1.002,2.136,0.977,-3.662
-0.043,0.002,1.013,1.770,0.793,-2.991
-0.053,-0.001,1.022,-0.305,0.244,-2.258
-0.079,-0.036,1.024,-2.747,-0.366,-1.953
-0.152,-0.037,0.997,-2.869,-0.977,-5.981
-0.146,0.050,0.976,-0.854,-0.732,-25.330
-0.095,-0.025,1.055,-0.244,0.854,-45.288
-0.072,0.001,1.050,-1.221,1.282,-58.472
-0.123,0.012,1.088,-3.235,-1.160,-58.167
-0.117,-0.009,1.096,-3.540,-3.967,-51.941
-0.277,0.156,1.116,-0.793,-7.751,-45.349
-0.130,0.109,1.114,1.221,-11.963,-29.968
-0.103,-0.015,1.151,0.366,-15.198,-9.460
-0.145,-0.007,1.133,-8.301,-16.235,1.465
-0.188,-0.008,1.092,-11.841,-17.944,5.005
-0.210,-0.030,1.066,-5.493,-17.212,3.845
-0.206,-0.044,1.062,2.747,-13.123,-1.160
-0.185,-0.043,1.064,7.690,-6.775,-6.592
-0.179,-0.031,1.053,7.568,1.221,-9.949
-0.192,-0.021,1.008,3.540,10.864,-10.254

1.867,0.503,1.004,1.770,0.183,19.226
2.412,0.643,1.003,1.038,0.671,27.527
2.694,0.562,1.017,0.916,1.160,28.320
3.081,0.590,1.003,2.075,0.610,14.465
2.859,-0.056,1.029,0.916,1.038,-9.399
2.166,-0.360,1.027,2.319,1.709,-47.302
0.742,-0.696,0.968,3.540,-1.648,-81.177
0.930,-0.886,0.984,1.587,-0.305,-98.145
1.167,-0.850,1.062,-0.427,6.470,-83.923
-0.009,-0.794,1.060,0.977,9.583,-30.334
0.019,-0.830,0.997,1.648,3.418,46.875
-1.672,-1.009,1.005,1.038,3.296,107.605
-1.844,-0.249,1.066,-2.136,5.798,108.032
-2.444,0.954,1.023,-1.770,3.296,67.993
-1.835,1.080,0.973,-4.517,-1.099,41.870
-1.220,0.625,0.977,-0.977,0.366,22.766
-1.552,0.310,0.983,3.296,1.709,-3.052
-1.644,0.044,0.998,1.770,2.991,-20.325
-1.711,0.075,0.983,0.183,3.601,-32.593
-1.488,0.200,0.991,3.601,2.563,-36.499
-1.349,0.208,0.997,6.287,1.648,-24.902
-1.316,0.083,1.000,5.676,1.892,-11.047
-1.060,-0.157,1.007,4.211,2.014,-2.258
-0.964,-0.322,1.009,2.258,2.502,0.916
-0.839,-0.315,1.001,0.549,2.380,0.549
-0.692,-0.223,0.999,0.244,1.770,0.732
-0.562,-0.071,1.001,0.610,1.343,0.916
-0.058,-0.033,1.011,0.488,0.854,-0.061
-0.011,-0.038,1.005,-0.305,0.977,-0.305
-0.033,-0.404,0.999,-0.427,1.099,-2.441
0.015,-0.018,0.996,0.916,0.854,-21.301
0.018,0.149,0.995,2.319,0.671,-30.029
0.273,-0.480,1.006,2.319,0.671,-16.296
0.464,-0.376,1.009,1.709,0.977,-20.386
0.160,0.058,1.000,1.587,1.526,-31.128
0.108,0.153,0.995,1.404,1.831,-22.888
0.137,0.035,1.000,1.099,1.709,-4.822
0.046,0.032,1.004,0.977,1.343,8.667
0.031,0.028,1.002,0.854,1.404,16.357
0.093,-0.008,1.001,1.099,1.343,20.325
0.062,-0.017,1.002,0.854,1.160,20.447
0.073,-0.020,1.001,1.038,1.099,17.273
0.075,-0.009,1.006,0.916,1.038,12.939
0.082,-0.038,1.002,0.916,0.977,10.193
0.048,-0.063,0.999,0.916,1.038,7.690
0.047,-0.081,1.000,0.916,0.732,4.822
0.027,-0.065,1.004,0.793,0.671,2.197
-0.036,-0.024,1.004,0.793,0.671,1.709
-0.063,0.001,1.005,0.671,0.854,4.761
-0.045,-0.020,1.005,0.549,0.549,9.155
-0.055,0.003,1.001,0.427,0.244,12.451
-0.070,0.018,1.003,0.488,-0.183,13.977
-0.051,0.017,1.001,0.488,-0.549,14.038
-0.090,0.030,1.001,0.427,-0.732,14.771
-0.060,0.008,1.000,0.793,-0.610,15.564
-0.033,-0.040,1.001,0.671,-0.610,15.381
-0.038,-0.037,1.001,0.793,-0.549,12.695
-0.008,-0.043,1.001,0.793,-0.427,9.277
-0.036,-0.032,1.001,0.671,-0.305,6.714
-0.041,-0.039,0.998,0.916,-0.183,4.700
-0.055,-0.048,1.002,1.099,0.061,2.747
-0.039,-0.037,1.002,1.099,0.122,1.160
-0.073,-0.015,1.002,0.977,0.305,0.854
-0.061,-0.012,1.000,1.038,0.305,1.282
-0.092,0.019,0.999,1.038,0.427,1.343
-0.100,0.031,1.000,1.038,0.366,2.258
-0.083,0.023,1.002,1.099,0.427,4.517
-0.042,-0.007,1.001,1.160,0.549,6.714
-0.054,-0.012,1.000,0.977,0.427,7.141
-0.046,-0.013,1.000,0.854,0.671,6.287
-0.051,-0.013,1.000,1.038,0.732,4.517
-0.049,-0.015,1.000,1.099,0.610,2.808
-0.066,-0.001,1.002,1.038,0.732,1.648
-0.070,0.007,1.003,0.916,0.610,0.977
-0.045,-0.000,1.003,0.854,0.732,0.427
-0.086,-0.005,1.003,0.977,0.671,-0.183
-0.071,-0.004,1.001,0.671,0.671,-0.610
-0.059,-0.019,1.000,1.038,0.671,-0.305
-0.097,-0.004,1.001,1.038,0.854,0.549
-0.047,-0.012,1.001,0.793,0.793,1.465
-0.043,-0.016,1.002,0.671,0.671,3.113
-0.026,-0.026,1.003,0.732,0.732,4.028
-0.053,-0.031,1.001,0.854,0.732,3.784
-0.044,-0.028,1.001,0.732,0.854,3.052
-0.055,-0.017,1.001,0.854,0.732,2.319
-0.042,-0.022,1.002,0.732,0.610,1.953
-0.048,-0.015,1.002,0.732,0.671,2.441
-0.044,-0.007,1.002,0.854,0.732,2.869
-0.056,-0.007,1.001,0.793,0.549,2.747
-0.060,-0.009,1.003,0.671,0.671,2.380
-0.048,-0.009,1.001,0.916,0.732,2.563
-0.064,0.000,1.001,0.854,0.793,3.052
-0.027,-0.015,1.001,0.732,0.732,3.662
-0.025,-0.021,1.001,0.793,0.671,4.089
-0.025,-0.028,1.001,0.854,0.549,4.150
-0.005,-0.035,1.004,0.732,0.671,3.845
-0.024,-0.035,1.001,1.038,0.854,2.930
-0.010,-0.043,1.000,0.916,0.732,1.526
-0.042,-0.027,1.001,0.854,0.732,0.305
-0.013,-0.026,1.004,1.160,0.671,0.183
-0.042,-0.014,1.005,1.038,0.549,0.732
-0.025,-0.017,1.005,1.099,0.793,0.977
-0.041,-0.011,1.001,0.977,0.854,1.465
-0.017,-0.017,1.001,0.977,0.732,1.648
-0.018,-0.013,1.001,0.854,0.671,1.709
-0.232,-0.002,0.997,0.793,0.610,1.465
-0.640,0.130,0.996,0.854,0.549,-0.366
-0.065,-0.013,1.008,1.953,0.183,-0.671
-0.024,-0.022,1.007,1.709,0.488,-0.061
-0.024,-0.022,1.003,1.160,0.610,-0.122
-0.025,-0.021,1.000,1.221,0.977,-0.122
-0.029,-0.021,0.996,0.854,0.854,-0.061
-0.030,-0.022,1.001,0.916,0.793,0.000
-0.033,-0.022,1.005,0.916,0.732,-0.061
-0.033,-0.022,1.002,1.282,0.916,-0.122
-0.031,-0.019,1.001,1.099,0.916,-0.244
-0.030,-0.019,1.001,1.038,0.732,-0.122
-0.029,-0.019,1.004,0.916,0.671,0.000
-0.027,-0.018,1.004,0.793,0.732,-0.122

1.909,0.409,1.000,1.404,0.549,36.316
2.182,0.478,0.999,0.854,0.671,40.222
2.267,0.440,1.016,-0.244,0.610,37.109
2.030,0.325,1.033,0.366,0.427,20.996
1.935,0.261,1.006,0.610,0.488,-6.653
1.519,0.116,0.986,-0.061,0.244,-35.400
1.152,-0.057,0.982,2.747,0.610,-57.678
0.941,-0.245,0.994,1.038,2.869,-60.730
0.603,-0.578,1.025,3.235,5.554,-46.997
0.066,-0.672,1.041,3.174,7.080,-34.363
-0.106,-0.626,1.009,4.517,3.174,-17.944
-0.171,-0.867,1.010,3.540,3.052,12.329
-0.161,-0.772,1.042,0.244,4.944,29.785
-1.078,-0.542,1.040,-0.305,4.883,27.344
-0.979,-0.052,0.990,1.587,0.183,21.790
-1.051,-0.010,0.983,1.831,-0.793,32.227
-1.159,-0.016,0.993,1.709,0.122,45.593
-0.926,0.004,0.998,2.808,2.014,44.922
-1.038,0.094,0.993,2.808,3.540,31.555
-1.218,0.167,0.987,1.709,6.348,16.541
-1.132,0.140,1.045,-0.244,8.545,9.155
-1.146,0.049,1.027,0.732,4.456,9.033
-1.235,-0.011,1.041,-0.549,0.793,10.620
-0.997,-0.052,0.992,-0.732,-3.113,10.559
-1.038,-0.040,0.986,0.305,-3.845,7.874
-0.962,0.077,0.996,0.244,-2.014,0.793
-0.716,0.041,0.997,0.366,-0.549,0.610
-0.622,-0.023,0.999,0.244,0.427,5.615
-0.533,-0.039,0.996,-0.061,0.793,7.874
-0.415,-0.058,0.998,0.488,0.671,7.935
-0.365,-0.059,1.000,0.549,0.671,7.263
-0.393,-0.035,1.000,1.526,0.732,5.859
-0.315,-0.031,0.999,2.014,0.732,5.615
-0.292,-0.016,1.000,2.197,0.488,7.080
-0.267,-0.020,1.001,2.014,0.427,8.423
-0.292,0.000,1.001,1.892,0.549,8.240
-0.269,0.024,1.002,1.770,0.549,7.935
-0.240,0.030,1.001,1.831,0.854,8.423
-0.203,0.031,1.003,1.709,0.854,8.972
-0.154,0.022,1.004,1.465,0.732,7.874
-0.165,0.025,1.001,1.160,0.732,6.042
-0.118,0.009,1.000,0.793,0.793,3.967
-0.104,0.007,0.998,0.732,0.671,2.197
-0.142,0.021,0.997,0.916,0.793,0.916
-0.099,0.010,1.002,1.221,0.732,0.305
-0.059,-0.007,1.005,1.160,0.488,0.000
-0.055,-0.024,1.001,1.221,0.671,0.000
-0.050,-0.037,1.001,1.343,0.671,0.061
-0.047,-0.042,1.001,1.282,0.549,0.183
-0.039,-0.036,1.001,1.343,0.488,0.000
-0.034,-0.026,1.002,1.404,0.610,-0.305
-0.028,-0.013,1.001,1.221,0.610,-0.183
-0.024,-0.005,1.001,1.038,0.732,-0.366
-0.018,-0.003,1.001,0.977,0.732,-0.244
-0.016,-0.011,1.006,0.732,0.854,-0.183
-0.013,-0.019,1.002,0.671,0.793,-0.061
-0.014,-0.027,1.000,0.732,0.916,0.000
-0.016,-0.036,0.999,0.610,0.732,0.061
-0.020,-0.036,0.997,0.793,0.854,-0.122
-0.023,-0.031,1.005,0.793,0.549,-0.183
-0.026,-0.022,1.004,0.854,0.671,-0.366
-0.030,-0.018,1.005,1.099,0.671,-0.305
-0.030,-0.011,1.006,1.221,0.916,-0.244
-0.031,-0.011,1.000,0.977,0.793,-0.122
-0.031,-0.014,1.003,0.916,0.793,-0.061
-0.033,-0.017,1.000,0.854,0.732,-0.122
-0.032,-0.021,1.001,0.854,0.610,-0.183
-0.033,-0.023,1.000,0.793,0.732,-0.061
-0.031,-0.024,1.001,1.221,0.793,-0.122
-0.029,-0.023,1.001,0.854,0.793,-0.061
-0.026,-0.024,1.001,0.916,0.793,-0.183
-0.023,-0.026,1.000,1.038,0.671,-0.244
-0.020,-0.026,1.001,0.732,0.427,-0.061
-0.018,-0.028,1.000,0.793,0.488,-0.061
-0.016,-0.026,1.001,1.099,0.916,0.000
-0.017,-0.026,1.001,0.916,0.977,-0.122
-0.019,-0.022,1.001,1.038,0.793,-0.183
-0.021,-0.019,1.001,1.038,0.793,-0.183
-0.023,-0.016,1.000,0.793,0.977,-0.183
-0.026,-0.016,1.000,0.732,0.916,-0.122
-0.025,-0.018,1.001,0.977,0.977,-0.122
-0.019,-0.024,1.001,0.854,0.916,-0.061
-0.002,-0.036,1.005,0.854,0.977,-0.427
0.012,-0.045,1.001,0.916,0.854,-0.427
-0.005,-0.022,0.994,0.793,0.916,-0.610
-0.031,0.000,1.002,0.732,0.977,-0.793
-0.047,0.005,1.004,1.038,0.916,-0.366
-0.053,-0.007,1.005,1.282,0.854,-0.061
-0.057,-0.020,1.003,1.038,0.732,0.183
-0.058,-0.032,1.003,1.038,0.793,0.427
-0.056,-0.040,1.000,0.977,0.732,0.305
-0.049,-0.037,1.003,0.977,0.793,0.122
-0.040,-0.026,1.003,0.977,0.732,0.000
-0.033,-0.012,1.001,0.793,0.732,-0.183
-0.026,-0.002,1.000,0.732,0.610,-0.183
-0.018,-0.001,1.001,0.793,0.549,-0.183
-0.008,-0.012,1.005,0.793,0.671,-0.183
-0.000,-0.025,1.002,0.793,0.671,-0.061
0.003,-0.035,1.000,0.732,0.916,-0.061
0.002,-0.042,0.995,0.488,0.854,-0.061
0.000,-0.037,1.001,0.549,0.732,-0.183
-0.004,-0.029,1.005,0.671,0.732,-0.244
-0.010,-0.019,1.002,0.671,0.916,-0.244
-0.017,-0.014,1.004,0.610,0.732,-0.244
-0.026,-0.008,1.002,0.793,0.916,0.000
-0.033,-0.013,1.000,0.732,0.854,0.000
-0.036,-0.015,1.003,0.671,0.854,-0.183
-0.036,-0.014,0.998,0.671,0.793,-0.122
-0.033,-0.019,1.013,0.549,0.916,0.000
-0.032,-0.022,1.013,0.732,0.916,-0.122
-0.037,-0.023,0.997,0.732,0.916,-0.122
-0.035,-0.025,0.983,0.488,0.916,-0.244
-0.031,-0.023,0.988,0.488,0.793,-0.183
-0.034,-0.020,1.005,0.610,0.854,-0.244
-0.028,-0.020,0.996,0.671,0.793,-0.244
-0.031,-0.019,1.004,0.671,0.732,-0.305
-0.027,-0.019,1.002,0.488,1.038,0.122
-0.026,-0.023,1.007,0.122,0.977,0.061
-0.022,-0.025,1.013,-0.977,1.038,-0.122

1.542,0.362,0.999,0.732,0.854,19.348
1.660,0.300,1.003,-0.061,0.916,20.569
1.704,0.187,1.035,0.244,0.854,17.517
1.681,0.094,1.006,1.587,0.183,8.240
1.704,0.062,0.994,-0.427,0.916,-1.770
1.355,-0.170,0.985,2.014,1.160,-6.714
1.240,-0.248,0.990,2.808,1.953,-10.315
1.063,-0.332,0.990,1.221,3.662,-7.385
0.755,-0.412,1.088,3.967,5.127,-1.221
0.263,-0.478,1.012,5.005,4.517,0.305
0.343,-0.439,1.017,3.479,2.502,-0.366
0.085,-0.449,0.986,1.892,3.662,0.244
-0.213,-0.459,1.072,-0.061,6.470,-4.211
-0.644,-0.445,1.006,1.709,3.296,-12.695
-0.485,-0.422,0.985,1.831,0.183,-18.799
-1.124,-0.503,0.974,4.028,-0.061,-12.451
-1.208,-0.451,0.987,4.089,1.587,0.732
-1.354,-0.554,1.000,4.456,3.967,25.635
-1.530,-0.289,1.021,1.221,8.362,48.828
-1.476,-0.065,1.054,0.610,7.263,70.618
-1.492,0.045,1.071,0.244,0.732,92.651
-1.278,-0.008,0.973,0.793,-6.165,100.098
-1.415,0.199,0.978,1.709,-4.578,83.008
-1.179,0.238,0.994,1.282,-0.854,59.998
-1.139,0.210,0.995,1.831,0.549,42.542
-1.085,0.211,0.993,0.977,0.854,29.907
-0.922,0.127,1.000,0.305,0.671,25.146
-0.779,0.051,1.000,0.244,0.610,22.827
-0.669,0.017,0.997,0.305,0.610,17.212
-0.553,0.034,0.997,0.793,0.610,8.484
-0.444,0.025,1.000,0.916,0.671,0.244
-0.387,0.046,1.001,1.099,0.610,-5.371
-0.303,0.032,1.002,0.854,0.549,-7.080
-0.279,0.020,1.001,0.793,0.732,-6.897
-0.238,0.012,1.001,0.793,0.854,-6.348
-0.255,0.019,1.001,0.854,0.854,-5.981
-0.284,0.032,1.001,1.038,0.854,-4.517
-0.207,0.020,1.001,1.099,0.732,-2.014
-0.039,-0.020,1.001,0.916,0.671,-0.427
-0.027,-0.022,1.001,0.610,0.793,-0.183
-0.026,-0.020,1.000,0.549,0.610,-0.122
-0.026,-0.021,1.001,1.038,0.732,-0.061
-0.025,-0.023,1.000,1.526,0.549,-0.061
-0.025,-0.021,1.001,1.404,0.427,-0.244
-0.023,-0.023,1.002,1.282,0.732,-0.183
-0.023,-0.023,1.001,1.160,0.671,-0.061
-0.024,-0.023,1.001,1.099,0.854,-0.061
-0.025,-0.022,1.001,1.038,0.854,-0.122
-0.024,-0.023,1.001,1.160,0.916,0.000
-0.023,-0.022,1.000,0.854,0.916,-0.244
-0.024,-0.020,1.001,0.854,0.732,-0.305
-0.023,-0.021,1.001,0.732,0.732,-0.183
-0.023,-0.020,1.001,0.610,0.671,-0.183
-0.022,-0.020,1.001,0.671,0.732,-0.061
-0.021,-0.022,1.000,0.854,0.610,-0.061
-0.019,-0.023,1.001,0.977,0.671,-0.244
-0.021,-0.023,1.001,0.916,0.732,-0.183
-0.023,-0.024,1.001,0.916,0.671,-0.366
-0.024,-0.023,1.001,1.038,0.793,-0.305
-0.026,-0.022,1.002,1.099,0.732,-0.244
-0.027,-0.020,1.002,0.977,0.732,-0.061
-0.028,-0.020,1.001,1.099,0.854,-0.122
-0.028,-0.021,1.001,1.160,0.732,-0.061
-0.027,-0.022,1.001,1.099,0.793,0.000
-0.026,-0.021,1.001,1.038,0.793,-0.183
-0.025,-0.022,1.001,1.038,0.732,-0.244
-0.025,-0.022,1.001,1.099,0.671,-0.183
-0.023,-0.022,1.001,0.977,0.610,-0.122
-0.023,-0.022,1.001,0.854,0.427,-0.244
-0.023,-0.023,1.001,0.916,0.671,-0.183
-0.022,-0.023,1.001,0.916,0.549,-0.183
-0.022,-0.024,1.001,0.854,0.671,-0.122
-0.022,-0.023,1.001,1.038,0.732,-0.122
-0.023,-0.022,1.001,1.099,0.793,-0.183
-0.024,-0.023,1.001,0.916,0.793,-0.244
-0.025,-0.022,1.001,0.916,0.732,-0.183
-0.026,-0.023,1.001,1.038,0.854,-0.061
-0.028,-0.022,1.001,1.099,0.671,-0.183
-0.027,-0.022,1.001,1.038,0.671,-0.061
-0.027,-0.023,1.001,1.099,0.671,-0.305
-0.027,-0.023,1.001,0.977,0.732,-0.061
-0.027,-0.023,1.001,0.916,0.916,0.000
-0.027,-0.022,1.001,0.854,0.793,-0.122
-0.025,-0.021,1.001,0.793,0.793,-0.244
-0.026,-0.020,1.001,0.854,0.793,-0.122
-0.025,-0.020,1.002,1.099,0.854,-0.061
-0.024,-0.020,1.003,1.038,0.916,-0.061
-0.023,-0.022,1.002,0.977,0.732,0.000
-0.023,-0.022,1.002,0.854,0.671,-0.122
-0.024,-0.023,1.001,0.793,0.671,-0.061
-0.022,-0.023,1.001,0.977,0.671,0.000
-0.023,-0.024,1.001,1.160,0.793,-0.061
-0.024,-0.024,1.001,0.916,0.732,-0.122
-0.024,-0.023,1.001,0.977,0.793,-0.183
-0.024,-0.023,1.001,0.977,0.916,-0.244
-0.024,-0.023,1.001,1.038,0.549,-0.122
-0.025,-0.022,1.000,1.160,0.793,-0.061
-0.026,-0.021,1.000,1.160,0.793,-0.122
-0.024,-0.021,1.001,1.221,0.793,-0.183
-0.023,-0.021,1.001,1.099,0.854,-0.183
-0.024,-0.021,1.001,1.099,0.732,-0.244
-0.022,-0.021,1.001,1.038,0.549,-0.305
-0.023,-0.021,1.000,1.038,0.671,-0.244
-0.022,-0.021,1.000,1.099,0.793,-0.122
-0.023,-0.022,1.001,0.854,0.671,-0.122
-0.024,-0.023,1.001,0.854,0.793,-0.122
-0.026,-0.024,1.001,0.732,0.732,0.000
-0.026,-0.025,1.001,0.732,0.732,-0.122
-0.028,-0.025,1.000,0.854,0.793,-0.122
-0.028,-0.026,1.001,0.854,0.854,-0.061
-0.028,-0.024,1.001,0.854,0.793,-0.244
-0.029,-0.023,1.002,0.793,0.610,-0.244
-0.028,-0.020,1.001,0.916,0.671,-0.183
-0.027,-0.019,1.002,1.038,0.793,-0.244
-0.026,-0.019,1.002,1.038,0.610,-0.305
-0.024,-0.020,1.001,1.160,0.854,-0.122
-0.023,-0.021,1.001,0.916,0.732,-0.122
-0.022,-0.023,1.001,0.671,0.610,-0.122
-0.021,-0.024,1.001,0.732,0.671,-0.061

2.009,0.235,1.006,0.427,0.732,28.137
2.161,0.171,1.031,0.427,0.732,21.423
2.214,0.113,1.016,1.892,0.122,6.226
2.131,0.002,0.995,2.502,-0.305,-8.545
1.729,-0.154,0.985,2.197,0.732,-17.761
1.470,-0.179,1.001,0.793,1.282,-19.470
1.094,-0.422,0.988,2.075,3.540,-10.193
0.590,-0.590,1.085,5.493,5.676,-1.831
0.115,-0.528,1.021,5.615,4.822,2.563
-0.181,-0.701,0.999,4.578,2.625,14.221
-0.414,-0.746,1.027,1.038,4.578,23.804
-1.223,-0.535,1.053,0.427,5.737,15.015
-1.169,-0.159,0.991,2.014,1.587,5.188
-1.338,-0.054,0.994,1.221,-0.916,23.315
-1.352,0.131,0.989,1.831,0.305,38.879
-1.279,0.303,0.998,3.357,1.099,46.387
-1.147,0.284,0.998,3.906,2.197,49.744
-1.161,0.230,0.997,2.258,3.967,51.270
-1.298,0.307,1.006,0.305,5.859,47.058
-1.096,0.229,1.012,1.526,3.784,39.124
-1.107,0.218,1.015,0.732,2.136,20.874
-1.289,0.217,1.015,-0.183,0.305,-1.282
-1.091,0.090,1.001,0.427,-1.404,-12.756
-0.995,-0.024,0.996,0.305,-1.709,-15.076
-0.932,-0.043,0.994,-0.061,-0.732,-23.193
-0.689,-0.035,0.999,-0.061,0.122,-30.457
-0.557,-0.103,0.999,-0.610,0.854,-27.588
