aX,aY,aZ,gX,gY,gZ
-0.027,-0.013,1.001,1.038,0.610,-0.183
-0.024,-0.016,1.001,1.099,0.671,-0.183
-0.024,-0.017,1.001,0.977,0.671,-0.122
-0.021,-0.019,1.001,0.854,0.732,-0.244
-0.021,-0.019,1.001,0.916,0.916,-0.244
-0.022,-0.019,1.001,1.099,0.793,-0.244
-0.022,-0.018,1.001,1.038,0.793,0.000
-0.024,-0.017,1.001,0.854,0.793,-0.061
-0.025,-0.015,1.001,0.977,0.732,-0.061
-0.026,-0.014,1.001,0.854,0.793,-0.122
-0.027,-0.014,1.001,0.977,0.732,-0.122
-0.027,-0.014,1.001,0.977,0.916,-0.183
-0.027,-0.013,1.001,1.099,0.977,-0.244
-0.027,-0.015,1.001,1.038,0.732,-0.244
-0.026,-0.016,1.001,1.038,0.671,-0.244
-0.025,-0.017,1.001,1.038,0.793,-0.183
-0.024,-0.017,1.001,1.099,0.732,-0.244
-0.024,-0.019,1.001,1.160,0.732,-0.122
-0.023,-0.018,1.001,1.099,0.610,-0.244
-0.022,-0.017,1.001,1.160,0.732,-0.122
-0.022,-0.016,1.001,1.099,0.793,-0.183
-0.023,-0.016,1.001,1.221,0.732,-0.183
-0.023,-0.015,1.001,1.099,0.671,-0.061
-0.023,-0.015,1.001,0.977,0.793,-0.244
-0.025,-0.014,1.001,1.038,0.671,-0.427
-0.025,-0.015,1.001,1.099,0.732,-0.366

0.066,1.202,0.994,2.441,0.427,19.714
-0.082,1.080,1.000,1.587,1.160,-10.315
-0.150,0.987,0.994,-0.244,1.526,-40.344
-0.173,1.014,1.011,-2.136,1.953,-62.805
-0.205,0.802,1.001,-1.892,2.380,-72.205
-0.221,0.845,0.998,-2.625,2.258,-76.233
-0.285,0.551,0.984,-6.226,1.709,-71.655
-0.307,0.487,0.967,-1.221,2.075,-67.505
-0.256,-0.013,1.025,1.526,0.244,-55.664
-0.209,-0.230,1.002,-0.244,-0.061,-44.617
-0.141,-0.412,0.995,3.967,0.732,-48.523
-0.049,-0.661,0.991,5.554,1.099,-49.500
-0.056,-0.952,1.005,4.272,1.587,-51.697
-0.117,-1.033,1.023,2.014,1.953,-56.824
-0.028,-1.157,1.017,-1.892,2.258,-56.458
-0.079,-1.216,1.015,-1.465,1.953,-55.664
-0.025,-1.166,1.011,1.648,1.587,-52.002
-0.038,-1.037,1.008,1.831,1.770,-42.847
-0.044,-1.018,1.010,1.038,1.770,-31.555
-0.062,-0.958,1.005,0.793,1.648,-21.912
-0.080,-0.869,1.004,2.258,1.343,-15.198
-0.047,-0.727,1.005,2.808,1.038,-7.446
-0.032,-0.676,1.005,2.625,0.854,2.502
-0.003,-0.683,1.010,2.197,0.793,9.460
0.009,-0.658,1.006,1.709,0.732,10.620
0.032,-0.602,1.003,1.587,0.854,9.644
0.023,-0.592,1.007,1.526,0.732,11.169
0.000,-0.593,1.005,1.343,0.610,14.587
-0.033,-0.575,1.003,1.099,0.671,18.677
-0.107,-0.537,1.002,1.160,0.732,22.400
-0.062,-0.152,1.000,1.038,0.610,19.958
-0.045,-0.078,1.001,1.221,0.732,9.155
-0.023,-0.021,1.001,1.038,0.854,1.343
-0.024,-0.014,1.001,0.916,0.793,-0.244
-0.026,-0.013,1.001,0.610,0.610,-0.183
-0.028,-0.012,1.000,0.549,0.854,-0.366
-0.030,-0.015,1.001,0.427,0.854,-0.305
-0.029,-0.017,1.001,0.671,0.977,-0.244
-0.029,-0.020,1.001,0.732,0.916,-0.061
-0.028,-0.021,1.001,0.977,0.793,0.000
-0.026,-0.021,1.001,0.916,0.854,0.000
-0.024,-0.018,1.001,1.099,0.793,0.000
-0.022,-0.016,1.001,1.221,0.732,-0.061
-0.020,-0.014,1.001,1.221,0.732,-0.183
-0.019,-0.013,1.000,1.160,0.793,-0.183
-0.020,-0.013,1.000,0.854,0.793,-0.183
-0.020,-0.014,1.000,0.854,0.793,-0.183
-0.021,-0.016,1.002,1.099,0.977,-0.183
-0.024,-0.019,1.004,0.916,0.854,-0.122
-0.026,-0.019,1.002,0.793,0.854,-0.244
-0.027,-0.020,1.003,0.854,0.854,-0.244
-0.028,-0.019,1.002,0.610,0.732,-0.122
-0.028,-0.019,1.001,0.793,0.671,-0.244
-0.027,-0.017,1.001,1.038,0.793,-0.061
-0.025,-0.018,1.000,0.854,0.732,-0.122
-0.024,-0.018,1.000,0.793,0.732,0.000
-0.021,-0.017,1.001,0.854,0.671,0.061
-0.020,-0.016,1.001,1.099,0.854,-0.183
-0.020,-0.015,1.000,0.854,0.671,0.000
-0.021,-0.015,1.001,0.977,0.916,-0.061
-0.021,-0.015,1.001,0.854,0.793,-0.183
-0.022,-0.016,1.001,0.793,0.732,-0.122
-0.023,-0.017,1.001,0.732,0.671,-0.061
-0.025,-0.019,1.001,0.916,0.732,-0.122
-0.027,-0.019,1.001,0.977,0.793,-0.122
-0.027,-0.018,1.001,1.160,0.793,0.061
-0.028,-0.017,1.001,1.038,0.854,-0.122
-0.028,-0.018,1.001,1.160,0.854,-0.244
-0.028,-0.016,1.001,1.160,0.916,-0.122
-0.026,-0.015,1.000,1.099,0.916,-0.244
-0.027,-0.016,1.001,1.160,0.732,-0.244
-0.025,-0.015,1.001,1.160,0.854,-0.061
-0.024,-0.015,1.002,1.160,0.732,-0.244
-0.022,-0.016,1.003,0.854,0.732,-0.183
-0.021,-0.016,1.003,0.916,0.732,-0.183
-0.021,-0.016,1.003,1.038,0.671,-0.122
-0.020,-0.017,1.003,0.977,0.793,-0.305
-0.020,-0.017,1.001,0.916,0.854,-0.183
-0.021,-0.018,1.001,0.854,0.671,-0.122
-0.022,-0.021,1.001,0.916,0.732,-0.244
-0.023,-0.020,1.001,0.977,0.732,-0.122
-0.023,-0.019,1.001,1.038,0.671,-0.122
-0.025,-0.018,1.003,1.038,0.854,-0.366
-0.026,-0.016,1.001,1.099,0.916,-0.122
-0.025,-0.015,1.001,1.038,0.671,-0.061
-0.025,-0.015,1.001,1.038,0.793,-0.122
-0.026,-0.016,1.001,1.038,0.854,-0.183
-0.025,-0.017,1.001,1.038,0.610,-0.061
-0.025,-0.017,1.002,0.916,0.610,-0.244
-0.026,-0.017,1.001,0.854,0.854,-0.061
-0.024,-0.016,1.001,0.732,0.793,-0.122
-0.025,-0.016,1.001,0.671,0.671,-0.366
-0.024,-0.017,1.000,0.671,0.671,-0.366
-0.025,-0.017,1.000,0.549,0.854,-0.183
-0.027,-0.017,1.001,0.610,0.854,-0.244
-0.027,-0.023,1.003,1.160,0.854,-0.488
-0.057,-0.073,1.002,0.732,0.916,-1.038
-0.062,-0.064,1.001,1.221,0.793,-6.897
-0.021,0.021,1.003,2.197,0.854,-16.479
-0.004,0.002,1.002,1.526,0.977,-16.113
-0.004,-0.004,1.003,1.099,1.038,-11.292
-0.011,-0.011,1.001,0.977,0.977,-6.958
-0.014,-0.013,1.000,0.916,0.793,-4.883
-0.015,-0.011,1.001,0.854,0.671,-3.723
-0.016,-0.011,1.001,0.732,0.610,-2.686
-0.018,-0.014,1.001,0.732,0.732,-1.587
-0.020,-0.015,1.001,0.977,0.732,-0.916
-0.023,-0.015,1.001,0.977,0.793,-0.305
-0.025,-0.017,1.001,0.977,0.793,-0.183
-0.024,-0.017,1.001,1.160,0.854,-0.427
-0.026,-0.016,1.000,1.099,0.854,-0.244
-0.027,-0.017,1.001,1.221,0.732,-0.244
-0.028,-0.016,1.001,1.038,0.732,-0.183
-0.028,-0.015,1.001,1.221,0.732,-0.122
-0.028,-0.016,1.001,1.099,0.977,-0.183
-0.027,-0.015,1.001,0.916,0.793,-0.183
-0.027,-0.016,1.001,0.916,0.793,-0.244
-0.025,-0.017,1.000,1.038,0.793,-0.122
-0.024,-0.017,1.000,0.977,0.732,-0.122

-0.043,1.867,0.995,-0.610,0.122,53.040
-0.042,1.984,0.998,-1.343,-0.061,68.665
-0.095,1.933,0.994,-2.869,-0.122,70.435
-0.137,2.045,0.976,-4.578,0.183,58.289
0.010,2.145,0.980,-2.869,0.427,43.091
0.344,1.362,0.984,0.183,0.061,31.738
0.244,0.953,0.972,2.991,0.488,1.526
0.055,0.574,1.021,3.845,1.343,-45.715
-0.118,0.330,1.009,3.174,1.465,-91.980
-0.148,0.017,1.003,3.052,2.014,-121.704
-0.266,-0.303,0.997,1.343,2.197,-124.268
-0.378,-0.475,1.011,2.014,1.526,-106.934
-0.335,-0.875,1.015,-3.174,0.244,-75.928
-0.208,-0.827,1.005,-2.014,1.099,-52.795
-0.108,-0.938,1.002,0.305,1.404,-41.748
-0.100,-1.091,1.002,-1.221,1.770,-48.157
-0.112,-0.993,0.995,-1.709,1.648,-60.303
-0.037,-0.730,1.011,-0.427,1.953,-61.890
-0.024,-0.912,1.024,2.686,1.831,-47.241
-0.026,-1.032,1.014,1.526,1.831,-36.194
-0.006,-1.035,1.010,2.258,1.465,-32.227
-0.032,-1.125,1.007,2.563,1.099,-27.344
-0.025,-0.962,1.007,1.343,1.221,-25.452
-0.045,-0.777,1.007,0.366,1.099,-21.240
-0.073,-0.571,1.004,0.061,0.977,-14.404
-0.093,-0.501,1.005,0.549,1.038,-7.690
-0.079,-0.420,1.008,0.977,0.854,-3.235
-0.061,-0.372,1.007,0.977,0.793,1.526
-0.057,-0.302,1.003,0.793,0.732,5.310
0.004,-0.217,1.003,0.977,0.732,7.935
0.002,-0.214,1.002,0.854,0.732,11.292
0.002,-0.242,1.002,1.282,0.793,11.719
-0.027,-0.164,1.002,2.014,0.793,9.216
-0.045,-0.081,1.002,2.869,0.610,5.981
-0.046,-0.079,1.002,2.563,0.854,4.822
-0.065,-0.064,1.002,1.770,0.671,4.150
-0.061,-0.005,1.002,1.648,0.671,4.211
-0.048,-0.026,1.002,1.343,0.793,7.324
-0.022,-0.041,1.001,0.671,0.732,10.193
-0.017,-0.025,1.000,0.793,0.793,9.521
-0.016,-0.008,1.001,1.099,0.854,5.981
-0.021,0.012,1.001,1.160,0.793,2.441
-0.024,0.003,1.002,1.343,0.732,-0.488
-0.045,-0.000,1.002,1.038,0.671,-2.747
-0.048,-0.003,1.001,0.977,0.854,-3.540
-0.041,-0.002,1.000,1.160,0.854,-2.869
-0.035,-0.008,1.001,1.404,0.854,-1.221
-0.048,-0.056,1.001,1.526,0.793,-0.183
-0.046,-0.045,1.002,1.221,0.732,-1.099
-0.005,-0.052,1.002,1.221,0.793,-0.916
-0.012,-0.105,1.004,1.038,0.610,-0.183
-0.031,-0.098,1.000,0.793,0.732,-1.648
-0.020,-0.122,1.001,0.916,1.038,-3.906
-0.025,-0.122,1.003,1.221,0.916,-6.165
-0.026,-0.112,1.004,1.343,0.854,-7.568
-0.026,-0.146,1.004,1.160,0.793,-7.324
-0.034,-0.142,1.001,0.854,0.793,-6.653
-0.031,-0.154,1.001,0.793,0.854,-5.981
-0.028,-0.128,1.001,0.732,0.671,-5.615
-0.028,-0.125,1.002,0.793,0.671,-4.333
-0.011,-0.144,1.004,0.671,0.793,-1.526
-0.024,-0.205,1.006,0.793,0.671,1.038
-0.013,-0.205,1.003,0.793,0.549,1.587
-0.018,-0.314,1.002,0.977,0.610,2.930
-0.039,-0.224,1.001,0.793,0.732,3.113
-0.024,-0.036,1.001,1.465,0.671,0.793
-0.022,-0.022,1.002,1.526,0.610,0.122
-0.023,-0.021,1.002,1.221,0.793,-0.122
-0.024,-0.023,1.001,0.977,0.916,-0.061
-0.025,-0.022,1.001,0.916,0.793,-0.122
-0.026,-0.019,1.001,0.977,0.793,-0.061
-0.026,-0.018,1.001,0.671,0.671,-0.061
-0.026,-0.016,1.001,0.671,0.793,-0.244
-0.028,-0.014,1.001,0.732,0.793,-0.244
-0.027,-0.012,1.001,0.610,0.854,-0.183
-0.026,-0.011,1.001,0.732,0.793,-0.305
-0.025,-0.013,1.001,0.916,0.610,-0.122
-0.024,-0.013,1.001,0.977,0.732,-0.122
-0.022,-0.016,1.001,0.916,0.610,-0.305
-0.021,-0.016,1.001,0.916,0.671,-0.183
-0.020,-0.019,1.001,1.160,0.732,-0.305
-0.021,-0.021,1.001,1.099,0.793,-0.244
-0.020,-0.022,1.001,1.160,0.977,-0.061
-0.022,-0.021,1.001,1.099,0.977,-0.305
-0.022,-0.019,1.001,0.977,0.916,-0.244
-0.023,-0.018,1.001,0.916,0.671,-0.061
-0.024,-0.015,1.001,0.977,0.610,-0.183
-0.026,-0.014,1.001,0.793,0.732,0.000
-0.025,-0.013,1.001,0.916,0.916,0.061
-0.026,-0.013,1.001,0.977,0.854,0.000
-0.026,-0.014,1.001,0.916,0.793,-0.183
-0.027,-0.016,1.001,1.038,0.854,-0.183
-0.025,-0.018,1.001,0.977,0.732,-0.183
-0.024,-0.019,1.002,1.099,0.732,-0.183
-0.024,-0.019,1.001,1.160,0.854,-0.183
-0.023,-0.021,1.001,0.916,0.854,-0.122
-0.023,-0.020,1.001,0.793,0.671,-0.061
-0.023,-0.019,1.001,0.610,0.671,-0.183
-0.024,-0.018,1.001,0.732,0.671,-0.183
-0.023,-0.017,1.003,0.854,0.671,-0.183
-0.024,-0.017,1.001,1.038,0.793,-0.244
-0.023,-0.015,1.001,0.854,0.732,-0.244
-0.023,-0.015,1.001,0.854,0.671,-0.244
-0.024,-0.016,1.001,0.977,0.549,-0.305
-0.025,-0.016,1.001,1.099,0.671,-0.183
-0.025,-0.017,1.002,1.038,0.854,-0.244
-0.025,-0.018,1.001,1.038,0.916,-0.183
-0.025,-0.017,1.002,0.916,0.732,-0.122
-0.024,-0.018,1.001,0.977,0.732,-0.244
-0.024,-0.019,1.001,1.099,0.793,-0.244
-0.023,-0.018,1.002,1.038,0.732,-0.244
-0.022,-0.018,1.003,0.977,0.671,-0.183
-0.023,-0.017,1.001,1.099,0.916,-0.183
-0.024,-0.016,1.001,1.038,0.916,-0.183
-0.023,-0.015,1.001,1.099,0.671,-0.122
-0.024,-0.016,1.002,0.977,0.610,-0.244
-0.024,-0.016,1.001,0.977,0.854,-0.427
-0.024,-0.017,1.001,0.854,0.671,-0.183
-0.024,-0.017,1.001,1.099,0.793,-0.061

0.006,1.448,0.999,0.122,0.366,49.622
-0.109,1.689,0.993,1.465,-0.122,68.970
-0.008,1.659,0.995,1.526,-0.305,86.670
-0.048,1.495,0.997,0.366,0.000,95.337
-0.172,1.593,0.994,0.488,0.000,86.426
-0.190,1.680,0.989,0.610,0.305,68.726
-0.069,1.555,0.993,1.343,0.427,46.509
0.082,1.284,1.001,0.977,0.732,16.174
0.172,0.825,1.013,-0.305,1.465,-23.193
0.092,0.738,0.974,-2.380,2.747,-68.054
0.004,0.606,0.995,-0.793,1.709,-105.103
-0.047,0.196,0.998,2.197,1.831,-125.549
-0.171,-0.143,1.018,-2.747,2.563,-133.057
-0.289,-0.292,1.008,-7.568,1.770,-131.775
-0.268,-0.462,0.997,-1.770,1.160,-119.995
-0.208,-1.119,1.016,-0.610,1.221,-106.995
-0.292,-1.102,0.980,-8.423,0.977,-103.027
-0.244,-1.042,1.021,-1.160,1.282,-92.834
-0.313,-1.272,1.019,0.122,1.587,-66.528
-0.308,-1.423,1.019,1.343,1.282,-40.466
-0.284,-1.405,1.012,5.066,0.061,-19.592
-0.156,-1.239,1.009,4.333,0.244,-3.967
-0.096,-1.060,1.005,2.991,0.610,8.789
-0.066,-1.021,1.006,3.967,0.427,16.052
-0.029,-0.870,1.010,2.808,0.793,16.907
0.019,-0.752,1.011,3.296,0.732,12.573
0.019,-0.627,1.006,2.502,1.038,7.812
-0.038,-0.612,1.008,1.953,0.916,5.127
-0.027,-0.461,1.007,0.488,1.038,5.371
-0.003,-0.362,1.008,0.000,0.793,11.108
-0.009,-0.206,1.004,0.244,0.671,18.250
-0.018,-0.270,1.004,0.854,0.732,22.217
-0.015,-0.214,1.002,1.282,0.671,19.348
-0.038,-0.180,1.001,2.014,0.610,13.855
-0.042,-0.170,1.003,1.526,0.732,10.864
-0.021,-0.155,1.002,1.526,0.854,9.033
-0.033,-0.177,1.005,1.282,0.793,7.996
-0.038,-0.149,1.002,0.916,0.916,7.629
-0.037,-0.141,1.003,0.916,0.916,7.996
-0.024,-0.263,1.003,0.305,1.099,6.531
-0.010,-0.183,1.002,0.122,0.977,0.610
-0.018,-0.061,1.002,-0.671,1.038,-3.479
-0.026,0.015,0.999,-0.610,1.099,-2.625
-0.019,-0.037,1.003,-0.244,0.916,0.854
-0.063,0.498,0.981,-0.244,0.793,4.456
-0.038,-0.111,1.002,0.244,0.793,15.747
-0.020,-0.164,1.009,0.366,0.732,14.893
-0.025,0.017,1.001,1.648,0.244,7.690
-0.049,0.132,1.001,1.953,0.549,8.545
-0.041,0.112,0.994,1.892,0.549,13.489
0.010,-0.046,1.002,1.953,0.549,17.456
0.039,-0.284,1.004,1.831,0.610,18.127
0.032,-0.440,1.003,1.221,0.671,12.146
-0.015,-0.077,1.003,1.038,0.610,3.113
-0.024,-0.021,1.002,1.282,0.610,-0.183
-0.023,-0.019,1.001,1.221,0.671,-0.244
-0.022,-0.020,1.001,1.099,0.732,-0.183
-0.023,-0.020,1.002,1.160,0.854,-0.183
-0.023,-0.019,1.001,1.221,0.793,-0.061
-0.023,-0.019,1.001,0.793,0.854,-0.061
-0.023,-0.017,1.001,0.916,0.793,-0.061
-0.023,-0.016,1.001,0.793,0.671,-0.122
-0.024,-0.015,1.001,0.793,0.732,-0.183
-0.023,-0.014,1.001,1.099,0.732,-0.183
-0.024,-0.014,1.001,1.038,0.732,-0.366
-0.024,-0.014,1.001,0.916,0.610,-0.183
-0.025,-0.015,1.001,0.916,0.732,-0.183
-0.025,-0.016,1.001,0.916,0.610,-0.366
-0.024,-0.017,1.001,0.793,0.610,-0.305
-0.025,-0.019,1.001,0.793,0.793,-0.183
-0.026,-0.018,1.001,0.916,0.732,-0.061
-0.025,-0.019,1.001,0.916,0.671,0.183
-0.025,-0.018,1.001,0.916,0.671,0.305
-0.026,-0.017,1.001,0.854,0.732,0.061
-0.025,-0.015,1.001,0.671,0.671,-0.244
-0.025,-0.014,1.001,0.793,0.671,-0.122
-0.025,-0.013,1.001,0.916,0.916,0.000
-0.024,-0.013,1.001,0.793,0.977,-0.183
-0.024,-0.015,1.001,0.610,0.793,-0.244
-0.025,-0.015,1.001,0.610,0.732,-0.244
-0.025,-0.017,1.001,0.732,0.854,-0.122
-0.024,-0.019,1.001,0.671,0.793,-0.183
-0.023,-0.019,1.001,0.610,0.977,-0.122
-0.024,-0.018,1.001,0.610,0.732,0.000
-0.024,-0.017,1.001,0.793,0.854,-0.122
-0.024,-0.018,1.001,0.793,0.793,-0.244
-0.023,-0.017,1.001,0.977,0.854,-0.244
-0.024,-0.016,1.001,0.916,0.793,-0.244
-0.024,-0.013,1.001,1.160,0.916,-0.183
-0.024,-0.013,1.001,1.038,0.793,-0.061
-0.024,-0.013,1.001,0.977,0.610,-0.122
-0.024,-0.013,1.002,0.977,0.610,-0.122
-0.025,-0.014,1.001,1.038,0.916,-0.183
-0.024,-0.016,1.002,1.099,0.793,-0.244
-0.024,-0.017,1.001,1.160,0.854,-0.061
-0.024,-0.018,1.001,0.854,0.549,-0.061
-0.024,-0.019,1.001,0.916,0.732,-0.244
-0.025,-0.018,1.001,0.854,0.671,-0.244
-0.025,-0.018,1.001,0.793,0.916,-0.183
-0.024,-0.019,1.003,1.038,0.793,-0.122
-0.025,-0.016,1.001,1.099,0.793,-0.061
-0.026,-0.015,1.001,0.977,0.732,-0.183
-0.025,-0.013,1.001,0.854,0.549,-0.244
-0.024,-0.014,1.001,0.916,0.732,-0.305
-0.026,-0.014,1.001,1.099,0.671,-0.244
-0.026,-0.015,1.002,1.038,0.793,-0.183
-0.025,-0.016,1.001,1.221,0.916,-0.061
-0.024,-0.017,1.001,1.221,0.610,-0.183
-0.024,-0.018,1.001,1.099,0.671,-0.305
-0.024,-0.018,1.001,1.099,0.671,-0.305
-0.024,-0.018,1.001,0.977,0.854,-0.305
-0.023,-0.018,1.002,0.916,0.793,-0.305
-0.023,-0.018,1.001,1.038,0.854,-0.305
-0.023,-0.017,1.001,1.099,0.793,-0.305
-0.022,-0.016,1.001,1.221,0.854,-0.366
-0.023,-0.016,1.001,1.221,0.793,-0.427
-0.024,-0.015,1.001,1.038,0.671,-0.427
-0.024,-0.015,1.002,1.038,0.793,-0.488
-0.025,-0.016,1.001,1.221,1.038,-0.488

-0.208,1.746,0.993,3.357,-0.061,51.086
-0.090,1.944,0.988,3.174,0.122,41.931
-0.043,1.880,0.995,2.258,0.488,22.034
-0.074,1.759,0.984,0.854,0.793,-10.498
-0.150,1.652,0.982,0.000,1.343,-46.021
-0.143,1.730,1.009,-0.610,2.258,-78.552
-0.020,1.316,1.013,0.549,2.747,-93.994
-0.052,1.448,0.996,-2.014,2.197,-94.543
-0.156,0.843,0.949,-1.526,1.099,-87.036
-0.231,0.317,1.015,3.723,1.343,-89.172
-0.347,0.116,1.008,-6.592,0.793,-100.342
-0.346,-0.120,0.988,-2.930,0.732,-105.652
-0.302,-0.733,0.997,-1.038,0.732,-110.962
-0.277,-0.792,1.007,-4.639,1.465,-118.896
-0.286,-1.380,1.046,1.038,2.686,-110.474
-0.505,-1.947,1.010,2.808,1.953,-96.680
-0.267,-2.152,1.010,7.019,0.732,-82.825
-0.221,-1.681,1.009,5.066,1.404,-57.861
-0.156,-1.797,1.004,6.287,1.282,-22.095
-0.085,-1.664,1.013,4.944,1.160,7.629
-0.006,-1.578,1.016,3.357,0.854,24.597
0.074,-1.328,1.016,0.854,0.671,39.001
0.100,-1.128,1.013,0.488,0.366,52.673
0.027,-0.993,1.007,0.977,0.366,62.622
-0.015,-0.797,1.007,0.671,0.305,66.711
-0.020,-0.556,1.005,0.488,0.122,69.702
-0.038,-0.474,1.002,0.671,0.061,72.510
-0.056,-0.474,1.005,0.488,0.061,68.909
-0.094,-0.461,1.004,0.610,0.122,55.603
-0.099,-0.268,1.001,1.343,0.366,38.025
-0.069,-0.140,1.004,1.343,0.366,24.048
-0.066,-0.108,1.001,0.793,0.488,12.634
-0.031,-0.026,1.001,0.671,0.549,2.441
-0.028,-0.016,1.001,0.488,0.732,-0.122
-0.030,-0.013,1.002,0.366,0.732,-0.183
-0.031,-0.010,1.001,0.610,1.038,-0.122
-0.030,-0.010,1.001,0.732,0.977,-0.061
-0.029,-0.010,1.001,0.977,0.854,-0.122
-0.026,-0.012,1.000,0.977,0.854,-0.122
-0.024,-0.014,1.001,0.977,0.732,-0.183
-0.022,-0.017,1.003,1.160,0.793,-0.305
-0.020,-0.019,1.001,0.977,0.854,-0.122
-0.018,-0.012,1.001,0.671,0.854,-0.061
-0.119,0.510,1.016,0.244,0.854,0.732
0.015,-0.340,0.997,-5.615,1.160,7.202
-0.001,-0.075,1.007,-8.240,1.343,-1.221
-0.001,-0.026,0.987,-5.310,1.160,-4.822
-0.015,-0.038,1.001,-1.465,0.977,-2.258
-0.019,-0.076,1.000,-1.160,0.977,-0.366
-0.024,-0.017,1.000,-0.977,0.916,-0.366
-0.026,-0.009,1.001,0.671,0.732,-0.305
-0.029,-0.010,1.001,0.488,0.610,-0.183
-0.027,-0.010,1.001,0.488,0.610,-0.244
-0.027,-0.010,1.001,0.793,0.732,-0.061
-0.026,-0.011,1.001,0.793,0.671,-0.244
-0.026,-0.011,1.001,0.732,0.610,-0.366
-0.024,-0.012,1.000,0.854,0.549,-0.305
-0.022,-0.013,1.001,1.160,0.610,-0.183
-0.023,-0.012,1.001,1.038,0.671,-0.244
-0.022,-0.011,1.000,1.160,0.793,-0.122
-0.023,-0.011,1.001,1.282,0.732,-0.183
-0.023,-0.009,1.001,0.916,0.610,-0.244
-0.023,-0.008,1.000,1.038,0.671,-0.183
-0.024,-0.005,1.000,1.160,0.793,-0.183
-0.024,-0.015,1.004,2.441,0.793,-0.122
-0.025,-0.011,1.001,2.686,0.610,-0.122
-0.025,-0.012,1.001,1.892,0.793,-0.366
-0.024,-0.015,1.003,3.479,0.610,-0.122
-0.024,-0.022,1.008,4.517,0.610,-0.061
-0.023,-0.014,1.001,2.136,0.793,-0.061
-0.024,-0.017,1.003,2.441,0.610,-0.061
-0.022,-0.013,1.000,1.892,0.610,-0.061
-0.022,-0.014,1.001,2.441,0.793,-0.183
-0.022,-0.014,1.001,2.319,0.732,-0.122
-0.022,-0.012,1.001,2.258,0.732,-0.183
-0.023,-0.014,1.001,2.136,0.732,-0.122
-0.024,-0.013,1.001,1.892,0.732,-0.183
-0.024,-0.014,1.001,1.709,0.793,-0.244
-0.024,-0.014,1.001,1.465,0.854,-0.244
-0.025,-0.015,1.001,1.465,0.793,-0.061
-0.026,-0.017,1.001,1.526,0.671,-0.183
-0.025,-0.018,1.001,1.465,0.610,-0.366
-0.026,-0.016,1.001,1.221,0.671,-0.244
-0.024,-0.016,1.001,1.343,0.854,0.000
-0.024,-0.016,1.000,1.831,0.916,-0.183
-0.023,-0.016,1.001,1.892,0.793,-0.122
-0.022,-0.015,1.000,1.892,0.793,-0.122
-0.022,-0.015,1.001,2.075,0.732,0.000
-0.022,-0.014,1.001,2.014,0.610,-0.061
-0.022,-0.016,1.001,1.587,0.671,-0.122
-0.023,-0.016,1.001,1.465,0.610,-0.122
-0.023,-0.017,1.001,1.343,0.549,-0.122
-0.024,-0.016,1.001,1.099,0.793,-0.061
-0.023,-0.019,1.001,1.160,0.854,-0.183
-0.025,-0.022,1.001,0.916,0.732,-0.122
-0.024,-0.014,1.000,-0.061,0.793,-0.305
-0.026,-0.017,1.000,0.793,0.854,-0.122
-0.026,-0.017,1.001,1.099,0.732,-0.183
-0.026,-0.016,1.001,1.160,0.671,-0.366
-0.025,-0.016,1.000,1.343,0.732,-0.183
-0.023,-0.015,1.001,1.526,0.793,-0.061
-0.023,-0.016,1.001,1.465,0.793,-0.061
-0.023,-0.015,1.001,1.404,0.732,-0.061
-0.021,-0.016,1.001,1.404,0.610,-0.183
-0.021,-0.017,1.000,1.526,0.793,-0.244
-0.022,-0.018,1.001,1.526,0.854,-0.183
-0.023,-0.018,1.001,1.648,0.671,-0.244
-0.024,-0.020,1.001,1.709,0.488,-0.244
-0.025,-0.020,1.001,1.953,0.732,-0.244
-0.026,-0.021,1.001,1.953,0.671,-0.488
-0.027,-0.022,1.001,1.892,0.610,-0.671
-0.027,-0.019,1.001,1.892,0.366,-0.977
-0.027,-0.016,1.001,1.648,0.549,-0.977
-0.026,-0.020,1.001,1.526,0.671,-0.793
-0.025,-0.017,1.001,1.770,0.671,-0.854
-0.024,-0.014,1.002,1.709,0.549,-1.221
-0.023,-0.016,1.001,1.709,0.488,-0.977
-0.022,-0.017,1.001,1.526,0.488,-0.732
-0.022,-0.019,1.001,1.709,0.488,-0.610

