aX,aY,aZ,gX,gY,gZ
-0.028,-0.018,1.001,1.282,0.793,0.000
-0.026,-0.019,1.002,1.160,0.732,-0.061
-0.027,-0.020,1.001,1.282,0.549,-0.061
-0.025,-0.022,1.000,1.221,0.488,-0.244
-0.024,-0.022,1.001,1.160,0.732,-0.244
-0.025,-0.021,1.002,1.221,0.671,-0.122
-0.025,-0.020,1.001,1.160,0.671,-0.122
-0.025,-0.019,1.001,1.038,0.854,-0.305
-0.025,-0.019,1.001,0.854,0.671,-0.305
-0.026,-0.019,1.001,0.732,0.916,-0.061
-0.026,-0.019,1.001,0.977,0.977,-0.244
-0.027,-0.021,1.001,1.099,0.793,-0.061
-0.027,-0.021,1.001,1.160,0.732,-0.122
-0.027,-0.022,1.004,1.221,0.916,0.000
-0.028,-0.022,1.001,1.038,0.854,-0.183
-0.028,-0.019,1.001,0.977,0.854,-0.366
-0.028,-0.019,1.001,0.916,0.854,-0.244
-0.028,-0.018,1.001,0.916,1.099,-0.122
-0.027,-0.019,1.002,0.977,1.038,-0.183
-0.026,-0.020,1.001,1.404,0.916,-0.061
-0.024,-0.021,1.002,1.038,0.793,0.000
-0.023,-0.021,1.001,0.916,1.038,-0.122
-0.022,-0.023,1.002,1.038,1.038,-0.305
-0.024,-0.019,1.002,0.854,0.916,-0.305
-0.024,-0.020,1.001,0.732,0.977,-0.244
-0.257,-0.747,1.008,1.099,1.038,-1.221
-0.090,-0.354,0.998,3.235,0.793,-24.170
-0.104,-0.218,1.002,3.113,1.160,-51.880
-0.123,-0.502,1.008,2.258,1.343,-53.406
-0.122,-0.769,1.020,2.747,1.770,-66.040
0.035,-0.763,1.005,1.587,1.892,-74.341
0.125,-0.820,1.002,2.258,1.587,-63.660
0.103,-1.087,1.011,2.014,0.916,-39.795
0.079,-1.444,1.007,1.648,0.488,-19.348
0.073,-1.700,0.995,1.648,0.305,-6.531
0.000,-1.693,1.005,0.549,0.183,9.155
-0.119,-1.460,0.998,0.244,-0.183,33.020
-0.178,-1.104,0.998,1.038,-0.671,62.988
-0.218,-0.801,1.000,0.916,-0.916,94.238
-0.189,-0.701,0.999,0.427,-0.671,121.277
-0.103,-0.912,1.023,0.854,-0.122,136.719
-0.005,-0.624,1.019,5.249,-0.610,128.845
-0.070,-0.222,1.001,4.150,-1.343,113.831
-0.011,-0.112,1.000,0.366,-0.916,105.652
0.058,0.018,0.985,-0.977,-0.305,85.754
0.009,0.312,1.007,-0.549,0.366,54.749
0.008,0.560,1.022,1.221,1.343,29.419
-0.081,0.493,1.004,2.136,0.977,16.418
0.051,0.580,0.981,1.404,1.038,-1.709
-0.289,0.719,0.939,-1.099,1.892,-20.752
-0.283,0.945,1.005,-1.160,2.869,-7.935
-0.264,1.227,1.034,0.549,3.113,15.564
-0.147,1.006,1.003,0.854,0.671,36.499
-0.081,0.915,1.017,1.709,-0.305,48.035
-0.127,0.748,0.990,3.235,-0.793,51.697
-0.066,0.818,0.995,1.404,-0.549,47.791
0.037,0.859,1.016,0.732,0.000,29.785
0.000,0.682,1.013,0.732,0.183,16.052
0.033,0.512,1.001,1.099,0.305,0.061
-0.017,0.686,0.999,0.977,1.099,-19.287
0.002,0.689,1.000,1.099,1.221,-25.696
0.028,0.460,1.004,0.916,1.160,-23.499
0.000,0.234,0.998,0.977,0.854,-20.630
-0.070,0.352,0.998,1.221,0.977,-26.794
-0.126,0.476,0.999,1.465,0.854,-27.222
-0.139,0.473,0.999,1.526,0.610,-17.517
-0.128,0.370,1.004,1.465,0.549,-5.432
-0.127,0.257,1.005,1.587,0.610,3.906
-0.130,0.211,1.000,1.709,0.610,7.690
-0.450,0.427,0.998,1.587,0.244,8.484
-0.131,0.023,1.000,2.747,0.122,5.554
-0.029,-0.017,1.007,1.282,0.732,0.366
-0.027,-0.014,1.001,0.916,0.854,-0.244
-0.031,-0.010,1.000,0.732,0.916,-0.183
-0.035,-0.007,1.001,0.916,0.977,-0.305
-0.035,-0.013,1.000,0.854,0.671,-0.244
-0.032,-0.020,1.002,0.854,0.916,-0.061
-0.031,-0.024,1.003,0.916,0.793,-0.061
-0.030,-0.027,1.000,0.793,1.038,0.061
-0.029,-0.028,1.000,0.977,1.221,-0.122
-0.031,-0.027,1.004,0.854,0.916,-0.122
-0.030,-0.025,1.005,0.854,0.854,-0.122
-0.029,-0.023,1.001,0.854,1.038,-0.061
-0.027,-0.020,0.998,0.977,0.854,0.061
-0.024,-0.020,1.001,0.977,0.916,-0.183
-0.022,-0.020,1.001,0.977,0.854,-0.183
-0.019,-0.020,1.004,0.977,0.854,-0.061
-0.018,-0.020,1.004,0.732,0.793,-0.122
-0.017,-0.020,1.000,0.793,0.732,-0.183
-0.018,-0.020,1.000,0.916,0.916,-0.183
-0.020,-0.021,1.001,0.854,0.793,-0.061
-0.020,-0.023,1.002,0.977,1.038,-0.061
-0.021,-0.024,1.004,1.099,0.977,-0.244
-0.023,-0.024,1.001,1.038,0.977,-0.305
-0.023,-0.027,1.001,1.099,0.916,-0.061
-0.026,-0.027,1.001,1.099,0.610,-0.305
-0.026,-0.025,1.001,1.038,0.854,-0.366

0.236,-1.707,1.002,0.549,0.549,2.991
0.301,-1.928,1.006,0.793,-0.061,15.747
0.242,-2.105,0.997,2.136,-0.366,23.193
0.012,-1.907,0.986,2.014,-0.366,27.161
-0.185,-1.665,0.991,0.671,-0.244,45.166
-0.351,-1.450,1.000,0.793,-0.549,72.754
-0.471,-1.053,0.991,0.549,-0.732,96.863
-0.371,-1.068,1.067,-0.366,0.122,111.450
-0.352,-0.302,1.013,4.700,-0.977,94.299
-0.377,0.276,0.990,1.038,-1.099,67.688
-0.371,-0.021,0.981,-1.465,0.732,42.358
-0.436,0.941,1.026,-0.671,1.770,5.188
-0.658,1.396,1.020,2.075,1.770,-1.343
-0.337,1.816,0.977,0.671,1.099,26.367
-0.351,1.459,0.966,-3.967,1.282,60.303
-0.082,1.445,1.038,-2.197,2.136,81.116
0.072,1.712,1.011,-0.183,1.892,77.515
0.190,1.449,1.001,0.854,0.122,58.350
0.183,1.593,1.008,1.953,-0.061,32.227
0.146,1.242,0.982,2.380,0.000,18.066
0.155,1.027,1.007,2.075,0.427,1.526
0.066,0.753,0.997,1.709,1.099,-16.663
0.008,0.653,1.000,2.075,0.977,-29.663
-0.033,0.583,0.998,1.465,1.221,-32.043
-0.034,0.536,1.001,1.221,1.160,-22.461
-0.004,0.439,1.000,1.038,0.977,-10.193
0.027,0.350,1.002,0.916,0.854,-2.747
0.016,0.342,0.996,0.732,0.732,-1.465
0.002,0.400,1.003,0.977,0.732,-1.709
-0.042,0.858,1.047,1.831,0.671,-1.648
-0.030,0.075,0.998,3.784,0.671,-1.465
-0.021,-0.013,1.004,0.427,0.977,-0.305
-0.021,-0.018,1.001,1.099,0.732,-0.122
-0.021,-0.017,1.000,1.404,0.671,0.061
-0.021,-0.018,1.000,1.465,0.671,0.061
-0.021,-0.021,1.001,1.282,0.793,-0.122
-0.024,-0.023,1.002,0.916,0.854,0.122
-0.027,-0.025,1.001,0.793,0.977,0.000
-0.031,-0.027,1.002,0.732,0.916,-0.122
-0.035,-0.027,1.001,0.610,1.038,-0.122
-0.037,-0.028,1.001,0.610,0.977,-0.122
-0.038,-0.028,1.001,0.549,1.038,0.000
-0.036,-0.026,1.003,0.916,0.916,0.000
-0.033,-0.025,1.002,0.916,0.793,0.061
-0.028,-0.024,1.001,0.916,0.793,0.061
-0.022,-0.024,1.001,0.977,0.793,0.000
-0.018,-0.023,1.001,0.977,0.916,0.061
-0.017,-0.022,1.001,0.916,0.793,0.122
-0.015,-0.021,1.001,0.854,0.977,0.061
-0.016,-0.020,1.001,0.854,0.916,-0.061
-0.018,-0.020,1.002,0.854,0.854,-0.122
-0.020,-0.022,1.001,0.854,0.854,-0.244
-0.021,-0.024,1.001,0.977,0.793,-0.183
-0.025,-0.026,1.001,0.977,0.732,-0.183
-0.026,-0.027,1.001,0.916,0.916,0.000
-0.028,-0.026,1.001,0.854,0.671,0.000
-0.028,-0.027,1.002,0.793,0.671,-0.122
-0.029,-0.024,1.001,0.854,0.854,-0.305
-0.030,-0.024,1.001,0.854,0.916,-0.244
-0.029,-0.021,1.001,0.732,0.732,-0.183
-0.028,-0.019,1.001,0.977,1.038,-0.183
-0.026,-0.019,1.001,0.977,0.793,-0.244
-0.025,-0.020,1.001,1.099,0.610,-0.305
-0.021,-0.022,1.000,1.221,0.610,-0.122
-0.021,-0.023,1.001,0.977,0.732,-0.183
-0.021,-0.026,1.002,0.977,0.732,-0.244
-0.022,-0.025,1.001,1.038,0.854,-0.061
-0.022,-0.025,1.001,0.854,0.793,0.000
-0.024,-0.024,1.001,0.854,0.854,-0.183
-0.027,-0.024,1.001,0.916,0.793,-0.183
-0.028,-0.024,1.001,0.916,0.793,-0.305
-0.029,-0.024,1.002,0.854,0.916,-0.183
-0.030,-0.023,1.001,1.160,1.038,-0.061
-0.029,-0.022,1.001,0.854,0.916,0.000
-0.028,-0.022,1.001,0.854,0.916,-0.122
-0.026,-0.022,1.001,0.854,0.793,-0.061
-0.026,-0.022,1.001,0.977,0.671,-0.183
-0.024,-0.022,1.002,0.854,0.793,-0.305
-0.022,-0.023,1.001,0.977,0.854,-0.183
-0.021,-0.022,1.001,1.038,0.793,-0.244
-0.020,-0.023,1.001,0.977,0.854,-0.122
-0.021,-0.024,1.001,0.916,0.854,-0.183
-0.022,-0.024,1.001,0.854,0.793,-0.183
-0.021,-0.023,1.001,1.099,0.854,-0.183
-0.024,-0.022,1.001,0.977,0.854,-0.122
-0.026,-0.022,1.001,1.099,0.671,-0.244
-0.027,-0.022,1.001,1.038,0.671,-0.183
-0.029,-0.021,1.001,1.038,0.671,-0.122
-0.029,-0.022,1.001,1.099,0.732,-0.183
-0.027,-0.021,1.001,0.977,0.732,0.000
-0.028,-0.022,1.001,1.038,0.793,-0.183
-0.027,-0.024,1.001,0.977,0.793,-0.183
-0.027,-0.025,1.001,0.854,0.732,-0.244
-0.025,-0.024,1.001,0.916,0.793,-0.244
-0.025,-0.023,1.001,0.977,0.793,0.000
-0.022,-0.023,1.001,0.854,0.671,-0.061
-0.022,-0.023,1.001,1.038,0.671,0.061
-0.023,-0.021,1.001,1.160,0.854,0.000
-0.023,-0.020,1.001,1.038,0.854,-0.122
-0.024,-0.021,1.001,0.977,0.671,-0.244
-0.025,-0.020,1.001,1.038,0.732,-0.122
-0.026,-0.021,1.000,1.038,0.977,-0.122
-0.026,-0.022,1.001,1.221,0.977,-0.244
-0.027,-0.023,1.001,1.160,0.977,-0.122
-0.027,-0.023,1.001,1.038,0.854,0.000
-0.027,-0.025,1.001,0.793,0.793,-0.183
-0.027,-0.025,1.001,0.916,0.793,-0.122
-0.025,-0.024,1.001,0.916,0.916,-0.061
-0.026,-0.024,1.001,0.854,0.977,-0.061
-0.025,-0.023,1.002,1.038,0.977,-0.122
-0.024,-0.022,1.001,0.854,0.854,-0.122
-0.024,-0.020,1.001,0.977,0.793,-0.183
-0.024,-0.020,1.001,0.977,0.854,0.000
-0.023,-0.019,1.002,1.038,0.854,-0.061
-0.023,-0.021,1.001,1.099,0.977,-0.061
-0.022,-0.021,1.001,1.221,0.977,-0.122
-0.023,-0.022,1.001,1.221,0.793,-0.122
-0.025,-0.023,1.001,1.038,0.732,-0.061
-0.025,-0.023,1.001,1.099,0.854,-0.061

0.266,-1.513,1.006,2.197,-0.183,24.963
0.331,-1.647,1.008,2.869,-0.977,58.533
0.284,-1.798,1.001,2.319,-1.465,85.938
0.137,-1.644,0.995,1.160,-1.892,105.835
0.017,-1.530,0.994,1.221,-1.709,123.108
-0.076,-1.164,1.004,1.526,-1.892,133.179
-0.210,-0.855,0.984,0.183,-1.404,137.756
-0.206,-0.756,1.053,-0.061,-0.366,131.836
-0.237,-0.107,1.010,4.456,-0.610,104.431
-0.220,0.463,0.989,1.709,-1.221,74.585
-0.132,0.353,1.000,-2.197,0.427,41.687
-0.169,0.041,0.993,-3.052,1.953,0.000
-0.263,0.703,1.008,0.061,2.930,-47.668
-0.522,1.190,1.005,2.625,2.502,-57.617
-0.399,1.593,0.979,1.709,1.953,-27.100
-0.375,1.318,0.986,-1.953,1.770,13.428
-0.239,1.023,0.995,-2.014,1.587,39.429
-0.176,1.101,1.018,0.183,2.075,43.640
-0.141,1.326,1.014,0.977,1.892,34.119
-0.072,1.413,0.996,0.549,0.916,28.625
-0.006,1.016,1.004,0.977,0.549,26.306
0.035,0.744,0.996,1.282,0.488,10.315
0.031,0.805,1.003,1.343,0.793,-10.986
-0.012,0.990,1.003,1.282,1.038,-26.062
0.024,0.754,0.997,0.732,0.977,-27.954
0.016,0.629,1.000,1.343,0.916,-28.137
-0.026,0.862,0.984,2.197,1.038,-21.606
-0.027,0.103,1.001,1.343,1.099,-9.888
-0.021,-0.005,1.006,0.549,1.099,-1.404
-0.025,-0.004,1.004,1.648,0.732,-0.610
-0.025,-0.013,1.002,1.709,0.732,-0.122
-0.026,-0.016,1.000,1.587,0.732,-0.061
-0.026,-0.015,1.000,1.587,0.854,-0.244
-0.026,-0.018,1.001,1.404,0.916,-0.061
-0.027,-0.021,1.000,1.343,0.916,0.000
-0.028,-0.024,1.001,1.160,0.854,-0.183
-0.030,-0.026,1.001,1.160,0.977,-0.061
-0.030,-0.028,1.002,1.038,0.977,0.000
-0.029,-0.028,1.002,1.282,1.038,0.061
-0.027,-0.027,1.001,1.099,0.977,-0.122
-0.027,-0.025,1.001,0.854,0.977,-0.183
-0.026,-0.024,1.001,0.854,0.977,0.000
-0.026,-0.023,1.001,0.793,1.038,0.000
-0.024,-0.021,1.003,0.732,0.916,0.000
-0.024,-0.019,1.002,0.732,1.099,0.000
-0.023,-0.018,1.000,0.671,1.099,0.122
-0.024,-0.018,1.001,0.732,0.977,-0.122
-0.022,-0.019,1.001,0.854,0.916,-0.244
-0.022,-0.020,1.001,0.793,0.977,-0.183
-0.021,-0.022,1.003,0.854,0.916,-0.061
-0.021,-0.022,1.001,1.282,0.793,-0.061
-0.020,-0.023,1.001,1.282,0.977,-0.061
-0.020,-0.024,1.001,1.282,0.916,-0.244
-0.021,-0.024,1.001,1.221,0.793,-0.183
-0.022,-0.024,1.001,1.404,0.793,-0.061
-0.024,-0.022,1.002,1.221,0.671,-0.061
-0.026,-0.020,1.001,1.343,0.854,0.000
-0.027,-0.020,1.001,1.404,0.916,-0.244
-0.029,-0.019,1.001,1.099,0.793,-0.122
-0.030,-0.019,1.002,1.099,0.977,-0.122
-0.029,-0.020,1.001,1.038,0.916,-0.183
-0.029,-0.021,1.001,1.038,0.671,-0.122
-0.029,-0.022,1.001,1.099,0.793,-0.061
-0.027,-0.023,1.001,1.038,0.916,-0.122
-0.025,-0.024,1.002,0.977,0.916,-0.244
-0.025,-0.025,1.001,0.977,0.854,0.000
-0.024,-0.023,1.001,0.977,0.732,-0.061
-0.024,-0.022,1.001,0.793,0.793,-0.183
-0.022,-0.021,1.001,1.038,0.854,-0.122
-0.022,-0.020,1.001,1.221,0.732,0.000
-0.023,-0.019,1.001,0.977,0.854,-0.122
-0.022,-0.020,1.001,0.854,0.916,-0.183
-0.023,-0.020,1.001,0.732,0.977,-0.122
-0.024,-0.021,1.001,0.854,0.854,0.061
-0.024,-0.022,1.001,1.160,0.977,-0.061
-0.026,-0.022,1.001,0.977,0.916,-0.244
-0.027,-0.021,1.001,0.671,0.854,0.000
-0.029,-0.022,1.001,0.793,0.793,-0.061
-0.029,-0.023,1.001,0.916,0.916,-0.122
-0.027,-0.023,1.001,0.732,0.854,-0.244
-0.027,-0.023,1.001,1.038,0.916,-0.122
-0.026,-0.022,1.001,1.038,0.916,-0.061
-0.025,-0.021,1.002,1.099,0.854,-0.122
-0.023,-0.020,1.001,1.099,0.732,-0.183
-0.023,-0.019,1.001,1.160,0.732,-0.061
-0.022,-0.018,1.001,1.282,0.793,0.000
-0.022,-0.018,1.001,0.977,0.916,0.000
-0.023,-0.019,1.001,1.160,0.916,-0.122
-0.023,-0.021,1.001,1.038,0.916,-0.244
-0.024,-0.022,1.001,0.916,0.854,-0.122
-0.024,-0.023,1.001,0.916,0.916,-0.244
-0.026,-0.024,1.002,1.038,0.854,-0.122
-0.026,-0.024,1.001,1.099,0.916,-0.183
-0.027,-0.023,1.001,1.221,0.977,-0.305
-0.026,-0.022,1.001,1.160,0.977,-0.305
-0.028,-0.021,1.001,1.099,0.854,-0.061
-0.027,-0.020,1.001,1.038,0.793,-0.122
-0.026,-0.019,1.001,0.977,0.793,0.122
-0.025,-0.019,1.001,1.160,0.732,0.000
-0.024,-0.020,1.001,1.160,0.916,-0.122
-0.024,-0.020,1.001,1.099,0.671,-0.244
-0.024,-0.022,1.001,0.977,0.793,-0.244
-0.024,-0.021,1.001,0.977,0.793,-0.061
-0.023,-0.022,1.001,1.099,0.854,-0.244
-0.023,-0.023,1.001,1.038,0.916,-0.122
-0.024,-0.022,1.001,1.038,0.854,-0.244
-0.024,-0.022,1.001,0.977,0.916,-0.427
-0.024,-0.023,1.001,0.916,0.793,-0.244
-0.024,-0.022,1.001,0.916,0.732,-0.122
-0.025,-0.021,1.001,1.099,0.793,-0.122
-0.025,-0.020,1.001,1.099,0.854,-0.305
-0.024,-0.019,1.001,1.099,0.977,-0.183
-0.027,-0.019,1.001,0.916,0.977,-0.183
-0.025,-0.019,1.001,1.160,0.977,-0.122
-0.026,-0.020,1.001,1.221,0.793,-0.183
-0.026,-0.021,1.001,1.038,0.854,0.000
-0.027,-0.023,1.001,0.977,0.793,0.000
-0.026,-0.023,1.001,1.221,1.038,-0.122
-0.025,-0.023,1.001,1.099,0.916,-0.061

0.312,-1.735,0.993,3.174,-0.061,38.208
0.299,-1.781,0.998,1.099,-0.671,58.777
0.224,-1.799,1.002,0.854,-1.038,67.810
0.052,-1.719,1.002,0.488,-1.282,67.932
-0.113,-1.367,0.983,0.854,-0.916,69.641
-0.352,-1.119,1.006,-0.610,-0.854,83.984
-0.446,-0.892,0.996,-0.427,-1.160,104.309
-0.456,-0.643,0.999,-1.038,-0.488,114.502
-0.340,-0.352,1.038,0.000,0.488,109.924
-0.315,0.199,1.003,4.578,-0.488,87.830
-0.298,0.700,1.003,0.610,-0.671,67.444
-0.295,0.355,0.977,-1.831,0.122,49.622
-0.283,0.643,1.003,-0.671,0.977,19.836
-0.380,1.152,0.999,0.977,1.892,-0.305
-0.266,1.011,1.004,2.075,1.587,16.663
-0.225,1.020,0.984,0.061,1.343,17.395
-0.201,0.967,0.969,-3.235,1.282,18.127
-0.156,0.865,0.994,-2.502,2.014,11.719
-0.140,0.901,1.032,-0.854,3.235,2.869
-0.097,1.136,1.005,0.427,2.563,-4.028
-0.081,0.736,1.002,0.427,1.343,-3.601
-0.077,0.505,1.002,1.099,0.732,-11.414
-0.070,0.828,0.993,2.441,0.854,-19.165
-0.153,0.708,0.964,1.648,0.610,-15.564
0.040,0.505,1.003,-0.122,1.038,-9.277
0.070,0.396,1.001,1.221,0.854,-10.742
0.061,0.380,1.005,1.282,1.099,-14.954
0.010,0.403,1.003,1.404,0.793,-15.015
-0.007,0.441,0.999,0.854,0.610,-6.348
-0.005,0.311,1.001,0.854,0.671,7.935
0.012,0.186,1.001,0.793,0.671,16.174
0.023,0.247,1.001,0.977,0.732,16.846
0.002,0.241,1.001,1.282,0.977,15.381
-0.000,0.188,1.003,1.099,0.793,13.611
0.024,0.114,1.001,1.038,0.732,9.949
0.020,0.168,1.001,1.099,0.793,1.953
0.002,0.291,1.002,1.038,1.038,-6.775
-0.005,0.411,1.004,1.038,0.977,-10.681
0.016,0.571,0.990,1.404,1.038,-8.911
-0.023,0.021,1.003,0.244,1.099,-3.052
-0.026,-0.016,1.001,0.366,1.038,-0.488
-0.026,-0.021,1.001,1.160,0.732,-0.244
-0.025,-0.021,1.001,1.831,0.671,-0.122
-0.025,-0.023,1.001,1.770,0.549,-0.061
-0.023,-0.023,1.000,1.587,0.793,0.000
-0.021,-0.024,1.000,1.160,0.793,0.000
-0.022,-0.024,1.001,1.099,0.793,0.000
-0.022,-0.025,1.001,0.916,0.854,-0.061
-0.025,-0.024,1.000,0.732,0.916,-0.244
-0.026,-0.022,1.001,0.488,1.038,0.000
-0.028,-0.021,1.000,0.610,1.160,-0.183
-0.027,-0.020,1.001,0.549,1.038,-0.183
-0.027,-0.021,1.001,0.610,0.854,-0.122
-0.026,-0.022,1.001,0.793,0.916,-0.183
-0.022,-0.023,1.001,0.916,0.916,0.000
-0.022,-0.022,1.001,1.099,0.793,-0.183
-0.022,-0.022,1.001,1.160,0.854,-0.183
-0.021,-0.022,1.001,1.099,0.793,0.000
-0.023,-0.022,1.001,1.282,0.793,-0.061
-0.024,-0.020,1.001,1.221,0.671,0.000
-0.026,-0.021,1.001,0.977,0.610,0.061
-0.025,-0.022,1.001,1.099,0.610,-0.122
-0.025,-0.022,1.000,1.160,0.671,-0.183
-0.026,-0.022,1.001,1.221,0.793,-0.061
-0.028,-0.023,1.001,0.793,0.793,-0.122
-0.027,-0.022,1.001,0.854,0.793,-0.122
-0.027,-0.022,1.001,0.793,0.732,0.000
-0.026,-0.022,1.001,0.793,0.916,-0.122
-0.025,-0.023,1.000,0.854,0.916,-0.305
-0.024,-0.023,1.001,0.977,0.793,-0.061
-0.022,-0.022,1.001,0.854,0.854,-0.061
-0.021,-0.022,1.001,0.916,0.793,0.000
-0.021,-0.021,1.001,0.916,0.854,-0.061
-0.021,-0.020,1.001,0.977,0.793,-0.183
-0.023,-0.020,1.000,1.160,0.854,-0.122
-0.023,-0.020,1.001,1.099,0.854,-0.122
-0.024,-0.020,1.001,1.160,0.671,0.000
-0.026,-0.021,1.001,1.099,0.793,-0.122
-0.026,-0.021,1.000,0.916,0.793,-0.183
-0.026,-0.023,1.001,0.916,0.732,-0.183
-0.026,-0.023,1.001,1.160,0.549,-0.305
-0.027,-0.024,1.001,1.038,0.671,-0.183
-0.026,-0.023,1.000,0.977,0.793,-0.122
-0.027,-0.023,1.001,0.916,0.732,-0.122
-0.027,-0.023,1.001,0.854,0.671,-0.061
-0.026,-0.021,1.001,0.916,0.793,0.061
-0.024,-0.020,1.000,1.038,0.854,-0.061
-0.025,-0.019,1.001,1.160,0.977,-0.122
-0.023,-0.020,1.000,1.099,0.793,-0.183
-0.022,-0.020,1.001,1.099,0.916,-0.122
-0.021,-0.021,1.001,1.099,0.916,-0.122
-0.022,-0.021,1.001,1.160,0.854,-0.122
-0.023,-0.022,1.000,1.038,0.854,-0.305
-0.024,-0.021,1.002,1.160,0.793,-0.122
-0.024,-0.022,1.001,0.854,0.610,-0.183
-0.026,-0.022,1.001,0.916,0.732,-0.122
-0.026,-0.023,1.001,0.916,0.916,-0.061
-0.026,-0.023,1.000,0.916,0.916,-0.122
-0.027,-0.024,1.001,1.038,0.977,-0.244
-0.027,-0.022,1.001,0.916,0.916,-0.183
-0.027,-0.021,1.001,0.916,0.793,-0.061
-0.026,-0.020,1.001,1.099,0.854,-0.061
-0.026,-0.020,1.001,1.160,0.793,-0.183
-0.024,-0.019,1.001,0.977,0.916,-0.183
-0.024,-0.020,1.001,0.977,0.793,-0.122
-0.024,-0.020,1.001,1.038,0.854,0.000
-0.023,-0.021,1.001,0.977,0.793,0.061
-0.022,-0.021,1.000,1.099,0.793,-0.122
-0.023,-0.022,1.001,1.099,0.854,-0.244
-0.023,-0.023,1.001,0.916,0.916,-0.122
-0.025,-0.024,1.000,1.038,0.916,-0.061
-0.026,-0.023,1.001,1.160,0.916,0.000
-0.026,-0.022,1.001,1.099,0.916,-0.122
-0.026,-0.022,1.001,1.038,0.977,-0.122
-0.026,-0.022,1.001,1.038,0.977,-0.122
-0.025,-0.021,1.002,0.916,0.854,-0.061
-0.025,-0.023,1.001,1.099,0.793,0.061
-0.023,-0.021,1.001,1.160,1.038,0.122
-0.023,-0.021,1.001,1.038,0.977,-0.122

